area,sex,year,age,n
2,1,1968,16,4.63264
2,1,1969,16,4.61065
2,1,1970,16,4.57249
2,1,1971,16,4.55163
2,1,1972,16,4.47156
2,1,1973,16,4.40754
2,1,1974,16,4.40095
2,1,1975,16,4.38227
2,1,1976,16,4.36535
2,1,1977,16,4.33501
2,1,1978,16,4.3309
2,1,1979,16,4.33814
2,1,1980,16,4.32488
2,1,1981,16,4.31477
2,1,1982,16,4.27615
2,1,1983,16,4.2549
2,1,1984,16,4.25319
2,1,1985,16,4.21008
2,1,1986,16,4.20127
2,1,1987,16,4.17359
2,1,1988,16,4.14208
2,1,1989,16,4.09633
2,1,1990,16,4.07088
2,1,1991,16,4.04083
2,1,1992,16,4.00557
2,1,1993,16,3.94859
2,1,1994,16,3.92494
2,1,1995,16,3.90744
2,1,1996,16,3.89957
2,1,1997,16,3.89505
2,1,1998,16,3.89562
2,1,1999,16,3.8174
2,1,2000,16,4.13661
2,1,2001,16,3.70609
2,1,2002,16,3.42369
2,1,2003,16,3.63867
2,1,2004,16,3.78499
2,1,2005,16,3.88571
2,1,2006,16,5.55703
2,1,2007,16,2.94955
2,1,2008,16,3.46809
2,1,2009,16,2.94455
2,1,2010,16,3.04016
2,1,2011,16,1.8548
2,1,2012,16,1.27686
2,1,2013,16,2.05086
2,1,2014,16,2.30945
2,1,2015,16,0.889418
2,1,2016,16,1.25796
2,1,2017,16,2.21238
2,1,2018,16,1.24055
2,1,2019,16,1.61704
2,1,2020,16,1.90647
2,1,2021,16,2.16817
2,1,2022,16,2.87703
2,1,2023,16,1.33024
2,1,1952,17,3.88742
2,1,1953,17,3.88742
2,1,1954,17,3.88739
2,1,1955,17,3.88489
2,1,1956,17,3.87602
2,1,1957,17,3.86751
2,1,1958,17,3.86446
2,1,1959,17,3.85756
2,1,1960,17,3.84673
2,1,1961,17,3.8383
2,1,1962,17,3.82424
2,1,1963,17,3.81429
2,1,1964,17,3.80237
2,1,1965,17,3.79385
2,1,1966,17,3.78242
2,1,1967,17,3.76298
2,1,1968,17,3.73906
2,1,1969,17,3.71681
2,1,1970,17,3.68246
2,1,1971,17,3.66657
2,1,1972,17,3.60288
2,1,1973,17,3.54761
2,1,1974,17,3.53923
2,1,1975,17,3.52518
2,1,1976,17,3.51134
2,1,1977,17,3.48477
2,1,1978,17,3.47787
2,1,1979,17,3.48167
2,1,1980,17,3.46676
2,1,1981,17,3.45065
2,1,1982,17,3.42015
2,1,1983,17,3.40419
2,1,1984,17,3.40391
2,1,1985,17,3.39627
2,1,1986,17,3.37072
2,1,1987,17,3.34996
2,1,1988,17,3.33219
2,1,1989,17,3.29858
2,1,1990,17,3.27762
2,1,1991,17,3.25551
2,1,1992,17,3.23367
2,1,1993,17,3.1949
2,1,1994,17,3.16691
2,1,1995,17,3.13922
2,1,1996,17,3.13073
2,1,1997,17,3.12151
2,1,1998,17,3.11618
2,1,1999,17,3.10141
2,1,2000,17,3.03085
2,1,2001,17,3.27122
2,1,2002,17,2.90059
2,1,2003,17,2.67341
2,1,2004,17,2.80079
2,1,2005,17,2.90659
2,1,2006,17,3.00709
2,1,2007,17,4.20729
2,1,2008,17,2.20798
2,1,2009,17,2.66696
2,1,2010,17,2.29626
2,1,2011,17,2.38547
2,1,2012,17,1.44459
2,1,2013,17,0.991322
2,1,2014,17,1.5897
2,1,2015,17,1.7923
2,1,2016,17,0.683629
2,1,2017,17,0.982266
2,1,2018,17,1.74078
2,1,2019,17,0.964776
2,1,2020,17,1.26704
2,1,2021,17,1.48972
2,1,2022,17,1.69836
2,1,2023,17,2.26118
2,1,1952,18,3.13944
2,1,1953,18,3.13943
2,1,1954,18,3.13941
2,1,1955,18,3.13744
2,1,1956,18,3.13046
2,1,1957,18,3.1238
2,1,1958,18,3.1215
2,1,1959,18,3.11619
2,1,1960,18,3.10783
2,1,1961,18,3.10145
2,1,1962,18,3.0907
2,1,1963,18,3.08316
2,1,1964,18,3.07424
2,1,1965,18,3.06799
2,1,1966,18,3.05938
2,1,1967,18,3.04431
2,1,1968,18,3.02524
2,1,1969,18,3.0061
2,1,1970,18,2.97471
2,1,1971,18,2.95908
2,1,1972,18,2.90823
2,1,1973,18,2.86447
2,1,1974,18,2.85506
2,1,1975,18,2.84133
2,1,1976,18,2.83096
2,1,1977,18,2.80944
2,1,1978,18,2.80205
2,1,1979,18,2.80213
2,1,1980,18,2.78874
2,1,1981,18,2.77227
2,1,1982,18,2.74142
2,1,1983,18,2.72902
2,1,1984,18,2.72938
2,1,1985,18,2.72389
2,1,1986,18,2.72509
2,1,1987,18,2.69362
2,1,1988,18,2.68038
2,1,1989,18,2.65959
2,1,1990,18,2.64503
2,1,1991,18,2.62698
2,1,1992,18,2.61103
2,1,1993,18,2.58495
2,1,1994,18,2.56822
2,1,1995,18,2.53882
2,1,1996,18,2.5208
2,1,1997,18,2.51161
2,1,1998,18,2.50275
2,1,1999,18,2.48656
2,1,2000,18,2.46814
2,1,2001,18,2.40257
2,1,2002,18,2.56695
2,1,2003,18,2.2711
2,1,2004,18,2.06352
2,1,2005,18,2.15746
2,1,2006,18,2.2564
2,1,2007,18,2.28536
2,1,2008,18,3.16222
2,1,2009,18,1.70406
2,1,2010,18,2.08629
2,1,2011,18,1.80703
2,1,2012,18,1.86336
2,1,2013,18,1.12461
2,1,2014,18,0.770296
2,1,2015,18,1.23687
2,1,2016,18,1.38121
2,1,2017,18,0.5352
2,1,2018,18,0.775064
2,1,2019,18,1.3583
2,1,2020,18,0.758506
2,1,2021,18,0.993682
2,1,2022,18,1.1715
2,1,2023,18,1.34002
2,1,1952,19,13.6029
2,1,1953,19,13.6029
2,1,1954,19,13.6028
2,1,1955,19,13.5946
2,1,1956,19,13.566
2,1,1957,19,13.5392
2,1,1958,19,13.531
2,1,1959,19,13.5107
2,1,1960,19,13.4785
2,1,1961,19,13.4553
2,1,1962,19,13.4151
2,1,1963,19,13.3886
2,1,1964,19,13.3584
2,1,1965,19,13.3404
2,1,1966,19,13.3136
2,1,1967,19,13.2604
2,1,1968,19,13.1903
2,1,1969,19,13.1178
2,1,1970,19,12.9849
2,1,1971,19,12.9051
2,1,1972,19,12.6611
2,1,1973,19,12.4573
2,1,1974,19,12.4122
2,1,1975,19,12.3388
2,1,1976,19,12.2726
2,1,1977,19,12.1673
2,1,1978,19,12.1252
2,1,1979,19,12.1093
2,1,1980,19,12.0274
2,1,1981,19,11.9309
2,1,1982,19,11.7641
2,1,1983,19,11.657
2,1,1984,19,11.6153
2,1,1985,19,11.5581
2,1,1986,19,11.5383
2,1,1987,19,11.4773
2,1,1988,19,11.416
2,1,1989,19,11.3279
2,1,1990,19,11.2892
2,1,1991,19,11.2408
2,1,1992,19,11.194
2,1,1993,19,11.1071
2,1,1994,19,11.078
2,1,1995,19,11.0138
2,1,1996,19,10.9554
2,1,1997,19,10.8841
2,1,1998,19,10.8124
2,1,1999,19,10.6977
2,1,2000,19,10.5635
2,1,2001,19,10.4017
2,1,2002,19,10.1207
2,1,2003,19,10.0068
2,1,2004,19,9.54924
2,1,2005,19,9.01985
2,1,2006,19,8.74924
2,1,2007,19,8.44451
2,1,2008,19,8.14696
2,1,2009,19,8.80584
2,1,2010,19,8.29307
2,1,2011,19,8.23609
2,1,2012,19,7.91327
2,1,2013,19,7.67664
2,1,2014,19,6.89698
2,1,2015,19,6.0169
2,1,2016,19,5.63536
2,1,2017,19,5.53279
2,1,2018,19,4.8251
2,1,2019,19,4.40529
2,1,2020,19,4.56459
2,1,2021,19,4.20928
2,1,2022,19,4.12642
2,1,2023,19,4.21695
2,2,1952,0,689.493
2,2,1953,0,689.551
2,2,1954,0,689.54
2,2,1955,0,689.47
2,2,1956,0,689.36
2,2,1957,0,689.267
2,2,1958,0,689.212
2,2,1959,0,689.107
2,2,1960,0,688.988
2,2,1961,0,688.912
2,2,1962,0,688.786
2,2,1963,0,688.665
2,2,1964,0,688.507
2,2,1965,0,688.448
2,2,1966,0,688.25
2,2,1967,0,688.008
2,2,1968,0,687.816
2,2,1969,0,683.119
2,2,1970,0,681.848
2,2,1971,0,680.423
2,2,1972,0,678.348
2,2,1973,0,676.049
2,2,1974,0,673.609
2,2,1975,0,670.886
2,2,1976,0,667.633
2,2,1977,0,663.526
2,2,1978,0,659.181
2,2,1979,0,655.607
2,2,1980,0,651.713
2,2,1981,0,650.492
2,2,1982,0,652.535
2,2,1983,0,645.233
2,2,1984,0,705.338
2,2,1985,0,638.803
2,2,1986,0,603.002
2,2,1987,0,656.161
2,2,1988,0,710.431
2,2,1989,0,764.988
2,2,1990,0,1145.24
2,2,1991,0,653.607
2,2,1992,0,839.174
2,2,1993,0,759.686
2,2,1994,0,828.126
2,2,1995,0,531.595
2,2,1996,0,387.641
2,2,1997,0,658.292
2,2,1998,0,778.406
2,2,1999,0,311.378
2,2,2000,0,457.287
2,2,2001,0,812.096
2,2,2002,0,451.811
2,2,2003,0,587.797
2,2,2004,0,683.95
2,2,2005,0,764.296
2,2,2006,0,997.27
2,2,2007,0,459.931
2,2,2008,0,992.357
2,2,2009,0,939.651
2,2,2010,0,876.92
2,2,2011,0,629.453
2,2,2012,0,730.75
2,2,2013,0,606.533
2,2,2014,0,232.866
2,2,2015,0,499.019
2,2,2016,0,272.117
2,2,2017,0,442.959
2,2,2018,0,455.434
2,2,2019,0,898.064
2,2,2020,0,551.922
2,2,2021,0,319.032
2,2,2022,0,645.716
2,2,2023,0,646.182
2,2,1952,1,343.849
2,2,1953,1,343.848
2,2,1954,1,343.877
2,2,1955,1,343.849
2,2,1956,1,343.764
2,2,1957,1,343.721
2,2,1958,1,343.663
2,2,1959,1,343.624
2,2,1960,1,343.576
2,2,1961,1,343.531
2,2,1962,1,343.424
2,2,1963,1,343.397
2,2,1964,1,343.231
2,2,1965,1,343.293
2,2,1966,1,343.227
2,2,1967,1,343.105
2,2,1968,1,342.92
2,2,1969,1,342.95
2,2,1970,1,340.61
2,2,1971,1,339.973
2,2,1972,1,339.261
2,2,1973,1,338.207
2,2,1974,1,337.089
2,2,1975,1,335.809
2,2,1976,1,334.287
2,2,1977,1,332.643
2,2,1978,1,330.71
2,2,1979,1,328.542
2,2,1980,1,326.576
2,2,1981,1,324.698
2,2,1982,1,324.004
2,2,1983,1,325.189
2,2,1984,1,321.557
2,2,1985,1,351.451
2,2,1986,1,318.138
2,2,1987,1,300.4
2,2,1988,1,326.825
2,2,1989,1,353.44
2,2,1990,1,380.951
2,2,1991,1,570.221
2,2,1992,1,325.562
2,2,1993,1,417.784
2,2,1994,1,378.285
2,2,1995,1,412.022
2,2,1996,1,264.601
2,2,1997,1,192.961
2,2,1998,1,327.733
2,2,1999,1,386.753
2,2,2000,1,154.666
2,2,2001,1,227.198
2,2,2002,1,402.96
2,2,2003,1,223.3
2,2,2004,1,291.183
2,2,2005,1,337.78
2,2,2006,1,378.958
2,2,2007,1,492.81
2,2,2008,1,227.759
2,2,2009,1,490.326
2,2,2010,1,463.798
2,2,2011,1,434.363
2,2,2012,1,310.733
2,2,2013,1,360.939
2,2,2014,1,299.234
2,2,2015,1,114.62
2,2,2016,1,245.312
2,2,2017,1,133.806
2,2,2018,1,217.664
2,2,2019,1,223.497
2,2,2020,1,442.282
2,2,2021,1,273.077
2,2,2022,1,157.856
2,2,2023,1,318.928
2,2,1952,2,216.441
2,2,1953,2,216.44
2,2,1954,2,216.437
2,2,1955,2,216.364
2,2,1956,2,216.111
2,2,1957,2,216.098
2,2,1958,2,216.15
2,2,1959,2,216.014
2,2,1960,2,215.875
2,2,1961,2,216.016
2,2,1962,2,215.765
2,2,1963,2,215.889
2,2,1964,2,215.556
2,2,1965,2,215.824
2,2,1966,2,215.742
2,2,1967,2,215.545
2,2,1968,2,215.401
2,2,1969,2,215.514
2,2,1970,2,215.504
2,2,1971,2,214.117
2,2,1972,2,213.602
2,2,1973,2,213.085
2,2,1974,2,212.606
2,2,1975,2,211.699
2,2,1976,2,210.637
2,2,1977,2,209.447
2,2,1978,2,208.81
2,2,1979,2,207.646
2,2,1980,2,205.737
2,2,1981,2,204.52
2,2,1982,2,203.155
2,2,1983,2,203.005
2,2,1984,2,204
2,2,1985,2,201.562
2,2,1986,2,219.864
2,2,1987,2,199.128
2,2,1988,2,187.973
2,2,1989,2,203.504
2,2,1990,2,220.867
2,2,1991,2,238.019
2,2,1992,2,356.913
2,2,1993,2,203.5
2,2,1994,2,261.278
2,2,1995,2,235.714
2,2,1996,2,257.383
2,2,1997,2,165.094
2,2,1998,2,120.456
2,2,1999,2,202.852
2,2,2000,2,238.557
2,2,2001,2,95.0965
2,2,2002,2,138.478
2,2,2003,2,243.37
2,2,2004,2,135.433
2,2,2005,2,174.279
2,2,2006,2,205.661
2,2,2007,2,226.258
2,2,2008,2,295.916
2,2,2009,2,136.696
2,2,2010,2,294.343
2,2,2011,2,282.125
2,2,2012,2,260.441
2,2,2013,2,186.352
2,2,2014,2,216.128
2,2,2015,2,177.367
2,2,2016,2,67.5981
2,2,2017,2,145.568
2,2,2018,2,79.217
2,2,2019,2,127.499
2,2,2020,2,133.306
2,2,2021,2,267.709
2,2,2022,2,165.329
2,2,2023,2,95.2726
2,2,1952,3,147.225
2,2,1953,3,147.224
2,2,1954,3,147.22
2,2,1955,3,147.092
2,2,1956,3,146.686
2,2,1957,3,146.584
2,2,1958,3,146.749
2,2,1959,3,146.621
2,2,1960,3,146.304
2,2,1961,3,146.471
2,2,1962,3,146.269
2,2,1963,3,146.431
2,2,1964,3,146.125
2,2,1965,3,146.326
2,2,1966,3,146.369
2,2,1967,3,146.025
2,2,1968,3,145.835
2,2,1969,3,145.995
2,2,1970,3,145.947
2,2,1971,3,146.126
2,2,1972,3,144.896
2,2,1973,3,144.463
2,2,1974,3,144.428
2,2,1975,3,143.833
2,2,1976,3,143.067
2,2,1977,3,141.968
2,2,1978,3,141.7
2,2,1979,3,141.436
2,2,1980,3,139.871
2,2,1981,3,138.567
2,2,1982,3,137.363
2,2,1983,3,136.703
2,2,1984,3,137.081
2,2,1985,3,137.624
2,2,1986,3,135.593
2,2,1987,3,147.728
2,2,1988,3,133.808
2,2,1989,3,125.291
2,2,1990,3,136.559
2,2,1991,3,148.218
2,2,1992,3,160.226
2,2,1993,3,239.804
2,2,1994,3,136.942
2,2,1995,3,174.707
2,2,1996,3,158.373
2,2,1997,3,172.445
2,2,1998,3,110.664
2,2,1999,3,79.6715
2,2,2000,3,133.356
2,2,2001,3,155.503
2,2,2002,3,61.025
2,2,2003,3,87.9337
2,2,2004,3,154.513
2,2,2005,3,84.2054
2,2,2006,3,111.106
2,2,2007,3,126.355
2,2,2008,3,139.032
2,2,2009,3,183.741
2,2,2010,3,85.6708
2,2,2011,3,188.077
2,2,2012,3,176.324
2,2,2013,3,162.381
2,2,2014,3,116.124
2,2,2015,3,132.719
2,2,2016,3,107.903
2,2,2017,3,41.766
2,2,2018,3,89.6869
2,2,2019,3,47.753
2,2,2020,3,79.2405
2,2,2021,3,84.1794
2,2,2022,3,169.465
2,2,2023,3,104.541
2,2,1952,4,104.225
2,2,1953,4,104.224
2,2,1954,4,104.22
2,2,1955,4,104.108
2,2,1956,4,103.694
2,2,1957,4,103.478
2,2,1958,4,103.578
2,2,1959,4,103.546
2,2,1960,4,103.247
2,2,1961,4,103.246
2,2,1962,4,103.108
2,2,1963,4,103.278
2,2,1964,4,103.07
2,2,1965,4,103.194
2,2,1966,4,103.225
2,2,1967,4,102.982
2,2,1968,4,102.681
2,2,1969,4,102.762
2,2,1970,4,102.726
2,2,1971,4,102.874
2,2,1972,4,102.668
2,2,1973,4,101.748
2,2,1974,4,101.756
2,2,1975,4,101.491
2,2,1976,4,101.01
2,2,1977,4,100.117
2,2,1978,4,99.8316
2,2,1979,4,99.8245
2,2,1980,4,98.9498
2,2,1981,4,97.8352
2,2,1982,4,96.5038
2,2,1983,4,95.855
2,2,1984,4,95.86
2,2,1985,4,96.0453
2,2,1986,4,96.1638
2,2,1987,4,94.4709
2,2,1988,4,102.961
2,2,1989,4,92.4294
2,2,1990,4,87.2796
2,2,1991,4,95.1409
2,2,1992,4,103.627
2,2,1993,4,111.783
2,2,1994,4,167.722
2,2,1995,4,95.0756
2,2,1996,4,121.995
2,2,1997,4,110.237
2,2,1998,4,120.066
2,2,1999,4,75.9608
2,2,2000,4,54.3355
2,2,2001,4,90.0059
2,2,2002,4,103.161
2,2,2003,4,40.0716
2,2,2004,4,57.4664
2,2,2005,4,98.7403
2,2,2006,4,55.1487
2,2,2007,4,69.6817
2,2,2008,4,78.7271
2,2,2009,4,88.2651
2,2,2010,4,118.601
2,2,2011,4,56.4565
2,2,2012,4,121.081
2,2,2013,4,112.984
2,2,2014,4,104.099
2,2,2015,4,73.3347
2,2,2016,4,82.876
2,2,2017,4,68.7605
2,2,2018,4,26.5364
2,2,2019,4,55.5349
2,2,2020,4,30.5482
2,2,2021,4,51.3344
2,2,2022,4,54.789
2,2,2023,4,110.306
2,2,1952,5,75.5458
2,2,1953,5,75.5453
2,2,1954,5,75.5426
2,2,1955,5,75.4577
2,2,1956,5,75.1322
2,2,1957,5,74.887
2,2,1958,5,74.8668
2,2,1959,5,74.8267
2,2,1960,5,74.6476
2,2,1961,5,74.5922
2,2,1962,5,74.4015
2,2,1963,5,74.5413
2,2,1964,5,74.4328
2,2,1965,5,74.5238
2,2,1966,5,74.5309
2,2,1967,5,74.3424
2,2,1968,5,74.1184
2,2,1969,5,74.0522
2,2,1970,5,73.9779
2,2,1971,5,74.1018
2,2,1972,5,73.9005
2,2,1973,5,73.7275
2,2,1974,5,73.3384
2,2,1975,5,73.1573
2,2,1976,5,72.942
2,2,1977,5,72.3231
2,2,1978,5,72.0548
2,2,1979,5,72.0068
2,2,1980,5,71.4754
2,2,1981,5,70.8385
2,2,1982,5,69.6886
2,2,1983,5,68.8802
2,2,1984,5,68.7785
2,2,1985,5,68.7277
2,2,1986,5,68.6994
2,2,1987,5,68.5364
2,2,1988,5,67.3614
2,2,1989,5,72.7831
2,2,1990,5,65.918
2,2,1991,5,62.2466
2,2,1992,5,68.0851
2,2,1993,5,73.9949
2,2,1994,5,80.0627
2,2,1995,5,119.245
2,2,1996,5,67.9868
2,2,1997,5,86.97
2,2,1998,5,78.5943
2,2,1999,5,84.4295
2,2,2000,5,53.0798
2,2,2001,5,37.5709
2,2,2002,5,61.176
2,2,2003,5,69.4632
2,2,2004,5,26.7997
2,2,2005,5,37.6241
2,2,2006,5,66.1213
2,2,2007,5,35.3437
2,2,2008,5,44.2369
2,2,2009,5,51.1375
2,2,2010,5,58.4743
2,2,2011,5,80.1202
2,2,2012,5,37.2853
2,2,2013,5,79.5327
2,2,2014,5,74.2735
2,2,2015,5,67.4962
2,2,2016,5,46.9957
2,2,2017,5,54.2591
2,2,2018,5,44.917
2,2,2019,5,16.8927
2,2,2020,5,36.4613
2,2,2021,5,20.2557
2,2,2022,5,34.2169
2,2,2023,5,36.5471
2,2,1952,6,55.5923
2,2,1953,6,55.5919
2,2,1954,6,55.59
2,2,1955,6,55.5278
2,2,1956,6,55.2885
2,2,1957,6,55.087
2,2,1958,6,55.0105
2,2,1959,6,54.913
2,2,1960,6,54.773
2,2,1961,6,54.7538
2,2,1962,6,54.5761
2,2,1963,6,54.6107
2,2,1964,6,54.5536
2,2,1965,6,54.6416
2,2,1966,6,54.6476
2,2,1967,6,54.4957
2,2,1968,6,54.319
2,2,1969,6,54.2599
2,2,1970,6,54.0967
2,2,1971,6,54.1616
2,2,1972,6,53.9904
2,2,1973,6,53.831
2,2,1974,6,53.9384
2,2,1975,6,53.5144
2,2,1976,6,53.3704
2,2,1977,6,53.0109
2,2,1978,6,52.838
2,2,1979,6,52.7641
2,2,1980,6,52.3472
2,2,1981,6,51.9495
2,2,1982,6,51.2166
2,2,1983,6,50.4915
2,2,1984,6,50.1724
2,2,1985,6,50.0577
2,2,1986,6,49.9231
2,2,1987,6,49.7047
2,2,1988,6,49.6171
2,2,1989,6,48.3724
2,2,1990,6,52.724
2,2,1991,6,47.7472
2,2,1992,6,45.233
2,2,1993,6,49.3633
2,2,1994,6,53.8305
2,2,1995,6,57.8353
2,2,1996,6,86.6145
2,2,1997,6,49.2405
2,2,1998,6,62.9861
2,2,1999,6,56.1763
2,2,2000,6,59.9901
2,2,2001,6,37.3349
2,2,2002,6,25.9803
2,2,2003,6,41.9471
2,2,2004,6,47.2604
2,2,2005,6,17.8803
2,2,2006,6,25.6284
2,2,2007,6,43.1424
2,2,2008,6,22.825
2,2,2009,6,29.2975
2,2,2010,6,34.5833
2,2,2011,6,40.2712
2,2,2012,6,53.9964
2,2,2013,6,24.9853
2,2,2014,6,53.335
2,2,2015,6,49.1967
2,2,2016,6,44.1896
2,2,2017,6,31.4281
2,2,2018,6,36.2384
2,2,2019,6,29.2665
2,2,2020,6,11.3257
2,2,2021,6,24.6379
2,2,2022,6,13.7583
2,2,2023,6,23.2729
2,2,1952,7,41.3291
2,2,1953,7,41.3288
2,2,1954,7,41.3275
2,2,1955,7,41.2818
2,2,1956,7,41.1076
2,2,1957,7,40.9559
2,2,1958,7,40.8846
2,2,1959,7,40.7669
2,2,1960,7,40.6156
2,2,1961,7,40.5912
2,2,1962,7,40.4778
2,2,1963,7,40.4731
2,2,1964,7,40.3872
2,2,1965,7,40.463
2,2,1966,7,40.4837
2,2,1967,7,40.371
2,2,1968,7,40.2271
2,2,1969,7,40.1701
2,2,1970,7,40.0322
2,2,1971,7,40.0028
2,2,1972,7,39.8352
2,2,1973,7,39.7054
2,2,1974,7,39.7783
2,2,1975,7,39.7562
2,2,1976,7,39.4385
2,2,1977,7,39.18
2,2,1978,7,39.1219
2,2,1979,7,39.088
2,2,1980,7,38.7535
2,2,1981,7,38.4403
2,2,1982,7,37.9399
2,2,1983,7,37.4911
2,2,1984,7,37.1571
2,2,1985,7,36.8913
2,2,1986,7,36.7471
2,2,1987,7,36.4941
2,2,1988,7,36.3583
2,2,1989,7,36.0208
2,2,1990,7,35.4187
2,2,1991,7,38.5969
2,2,1992,7,35.0619
2,2,1993,7,33.1375
2,2,1994,7,36.2943
2,2,1995,7,39.3138
2,2,1996,7,42.4613
2,2,1997,7,63.4152
2,2,1998,7,36.0448
2,2,1999,7,45.5312
2,2,2000,7,40.3814
2,2,2001,7,42.7118
2,2,2002,7,26.1357
2,2,2003,7,18.0438
2,2,2004,7,28.8897
2,2,2005,7,31.965
2,2,2006,7,12.3307
2,2,2007,7,16.9463
2,2,2008,7,28.2273
2,2,2009,7,15.3419
2,2,2010,7,20.119
2,2,2011,7,24.1595
2,2,2012,7,27.5665
2,2,2013,7,36.7443
2,2,2014,7,17.0088
2,2,2015,7,35.9041
2,2,2016,7,32.7359
2,2,2017,7,30.0233
2,2,2018,7,21.3434
2,2,2019,7,24.0355
2,2,2020,7,19.9369
2,2,2021,7,7.76424
2,2,2022,7,16.973
2,2,2023,7,9.49681
2,2,1952,8,30.9475
2,2,1953,8,30.9473
2,2,1954,8,30.9464
2,2,1955,8,30.9126
2,2,1956,8,30.7848
2,2,1957,8,30.6727
2,2,1958,8,30.6185
2,2,1959,8,30.5199
2,2,1960,8,30.3748
2,2,1961,8,30.3183
2,2,1962,8,30.2281
2,2,1963,8,30.2368
2,2,1964,8,30.1539
2,2,1965,8,30.1742
2,2,1966,8,30.1982
2,2,1967,8,30.1261
2,2,1968,8,30.0165
2,2,1969,8,29.9611
2,2,1970,8,29.8431
2,2,1971,8,29.8114
2,2,1972,8,29.6136
2,2,1973,8,29.4904
2,2,1974,8,29.5476
2,2,1975,8,29.5251
2,2,1976,8,29.5089
2,2,1977,8,29.1586
2,2,1978,8,29.1191
2,2,1979,8,29.147
2,2,1980,8,28.9149
2,2,1981,8,28.6618
2,2,1982,8,28.2731
2,2,1983,8,27.9719
2,2,1984,8,27.7906
2,2,1985,8,27.5188
2,2,1986,8,27.2848
2,2,1987,8,27.0589
2,2,1988,8,26.8904
2,2,1989,8,26.5982
2,2,1990,8,26.575
2,2,1991,8,26.1223
2,2,1992,8,28.5509
2,2,1993,8,25.8748
2,2,1994,8,24.5472
2,2,1995,8,26.7115
2,2,1996,8,29.081
2,2,1997,8,31.3272
2,2,1998,8,46.7708
2,2,1999,8,26.2635
2,2,2000,8,32.9994
2,2,2001,8,29.0013
2,2,2002,8,30.166
2,2,2003,8,18.319
2,2,2004,8,12.5338
2,2,2005,8,19.7306
2,2,2006,8,22.236
2,2,2007,8,8.23219
2,2,2008,8,11.1932
2,2,2009,8,19.1775
2,2,2010,8,10.6542
2,2,2011,8,14.2016
2,2,2012,8,16.7301
2,2,2013,8,18.9831
2,2,2014,8,25.3019
2,2,2015,8,11.59
2,2,2016,8,24.1821
2,2,2017,8,22.5031
2,2,2018,8,20.6435
2,2,2019,8,14.3453
2,2,2020,8,16.5682
2,2,2021,8,13.8176
2,2,2022,8,5.40602
2,2,2023,8,11.8455
2,2,1952,9,23.2961
2,2,1953,9,23.2959
2,2,1954,9,23.2952
2,2,1955,9,23.2701
2,2,1956,9,23.1755
2,2,1957,9,23.0924
2,2,1958,9,23.0529
2,2,1959,9,22.9782
2,2,1960,9,22.8622
2,2,1961,9,22.7944
2,2,1962,9,22.6988
2,2,1963,9,22.7004
2,2,1964,9,22.6496
2,2,1965,9,22.6487
2,2,1966,9,22.6396
2,2,1967,9,22.5921
2,2,1968,9,22.5178
2,2,1969,9,22.4725
2,2,1970,9,22.3708
2,2,1971,9,22.3375
2,2,1972,9,22.1737
2,2,1973,9,22.028
2,2,1974,9,22.0582
2,2,1975,9,22.0436
2,2,1976,9,22.0272
2,2,1977,9,21.9298
2,2,1978,9,21.7824
2,2,1979,9,21.8053
2,2,1980,9,21.6719
2,2,1981,9,21.4949
2,2,1982,9,21.1872
2,2,1983,9,20.9535
2,2,1984,9,20.842
2,2,1985,9,20.6903
2,2,1986,9,20.4641
2,2,1987,9,20.1986
2,2,1988,9,20.0444
2,2,1989,9,19.7814
2,2,1990,9,19.7298
2,2,1991,9,19.7057
2,2,1992,9,19.4257
2,2,1993,9,21.1806
2,2,1994,9,19.2715
2,2,1995,9,18.1671
2,2,1996,9,19.866
2,2,1997,9,21.5742
2,2,1998,9,23.231
2,2,1999,9,34.2743
2,2,2000,9,19.1474
2,2,2001,9,23.8486
2,2,2002,9,20.6147
2,2,2003,9,21.2864
2,2,2004,9,12.8039
2,2,2005,9,8.61917
2,2,2006,9,13.81
2,2,2007,9,14.9465
2,2,2008,9,5.4747
2,2,2009,9,7.66343
2,2,2010,9,13.425
2,2,2011,9,7.57825
2,2,2012,9,9.91849
2,2,2013,9,11.6241
2,2,2014,9,13.1903
2,2,2015,9,17.4045
2,2,2016,9,7.87824
2,2,2017,9,16.77
2,2,2018,9,15.6163
2,2,2019,9,14.0129
2,2,2020,9,9.97625
2,2,2021,9,11.5774
2,2,2022,9,9.70001
2,2,2023,9,3.80482
2,2,1952,10,17.6062
2,2,1953,10,17.6061
2,2,1954,10,17.6056
2,2,1955,10,17.5867
2,2,1956,10,17.5161
2,2,1957,10,17.4541
2,2,1958,10,17.4255
2,2,1959,10,17.3702
2,2,1960,10,17.2827
2,2,1961,10,17.2255
2,2,1962,10,17.1346
2,2,1963,10,17.1143
2,2,1964,10,17.0738
2,2,1965,10,17.0807
2,2,1966,10,17.0616
2,2,1967,10,17.0053
2,2,1968,10,16.954
2,2,1969,10,16.9247
2,2,1970,10,16.843
2,2,1971,10,16.8086
2,2,1972,10,16.6737
2,2,1973,10,16.5534
2,2,1974,10,16.5391
2,2,1975,10,16.519
2,2,1976,10,16.5089
2,2,1977,10,16.4319
2,2,1978,10,16.4453
2,2,1979,10,16.3739
2,2,1980,10,16.2746
2,2,1981,10,16.1712
2,2,1982,10,15.9483
2,2,1983,10,15.7618
2,2,1984,10,15.6732
