area,sex,year,age,f
1,1,1981,12,0.00959699999999999
1,1,1982,12,0.010792
1,1,1983,12,0.00725799999999999
1,1,1984,12,0.00821249999999998
1,1,1985,12,0.01061725
1,1,1986,12,0.00882574999999999
1,1,1987,12,0.0093625
1,1,1988,12,0.01288825
1,1,1989,12,0.01333325
1,1,1990,12,0.01035375
1,1,1991,12,0.00929525
1,1,1992,12,0.01207275
1,1,1993,12,0.00951349999999998
1,1,1994,12,0.0104015
1,1,1995,12,0.00742899999999999
1,1,1996,12,0.0135225
1,1,1997,12,0.02568875
1,1,1998,12,0.02852625
1,1,1999,12,0.030883
1,1,2000,12,0.03109625
1,1,2001,12,0.0307245
1,1,2002,12,0.0328145
1,1,2003,12,0.02738575
1,1,2004,12,0.025403
1,1,2005,12,0.02251775
1,1,2006,12,0.01495725
1,1,2007,12,0.0140505
1,1,2008,12,0.01453125
1,1,2009,12,0.01334025
1,1,2010,12,0.0139
1,1,2011,12,0.0146425
1,1,2012,12,0.015684
1,1,2013,12,0.014699
1,1,2014,12,0.01568175
1,1,2015,12,0.01559675
1,1,2016,12,0.01802125
1,1,2017,12,0.0195905
1,1,2018,12,0.01954375
1,1,2019,12,0.0213705
1,1,2020,12,0.013504
1,1,2021,12,0.01407875
1,1,2022,12,0.0147415
1,1,2023,12,0.0234105
1,1,1952,13,7.95000000000101e-05
1,1,1953,13,0.000250250000000007
1,1,1954,13,0.00136375
1,1,1955,13,0.000753250000000011
1,1,1956,13,0.000437500000000007
1,1,1957,13,0.000685000000000019
1,1,1958,13,0.00152000000000002
1,1,1959,13,0.00105225
1,1,1960,13,0.000922250000000013
1,1,1961,13,0.0012085
1,1,1962,13,0.00340400000000002
1,1,1963,13,0.00354825
1,1,1964,13,0.00236000000000003
1,1,1965,13,0.00622975000000001
1,1,1966,13,0.00589249999999999
1,1,1967,13,0.00418075000000001
1,1,1968,13,0.00862175000000001
1,1,1969,13,0.00560550000000001
1,1,1970,13,0.00600600000000001
1,1,1971,13,0.0096715
1,1,1972,13,0.01076425
1,1,1973,13,0.00905375
1,1,1974,13,0.01139275
1,1,1975,13,0.00539975000000001
1,1,1976,13,0.00941500000000001
1,1,1977,13,0.0020375
1,1,1978,13,0.00451400000000002
1,1,1979,13,0.00619450000000002
1,1,1980,13,0.00765775000000002
1,1,1981,13,0.0087005
1,1,1982,13,0.00979849999999999
1,1,1983,13,0.006581
1,1,1984,13,0.00746125
1,1,1985,13,0.00963724999999999
1,1,1986,13,0.00802750000000002
1,1,1987,13,0.00853200000000001
1,1,1988,13,0.011731
1,1,1989,13,0.012281
1,1,1990,13,0.00959675000000001
1,1,1991,13,0.00853075000000003
1,1,1992,13,0.0110915
1,1,1993,13,0.00875075
1,1,1994,13,0.00944325000000001
1,1,1995,13,0.00673850000000001
1,1,1996,13,0.012293
1,1,1997,13,0.02347875
1,1,1998,13,0.026121
1,1,1999,13,0.02836525
1,1,2000,13,0.02848425
1,1,2001,13,0.02820675
1,1,2002,13,0.029984
1,1,2003,13,0.0248925
1,1,2004,13,0.023116
1,1,2005,13,0.02046725
1,1,2006,13,0.013567
1,1,2007,13,0.012753
1,1,2008,13,0.01319425
1,1,2009,13,0.01209225
1,1,2010,13,0.0126355
1,1,2011,13,0.01332325
1,1,2012,13,0.01427975
1,1,2013,13,0.013424
1,1,2014,13,0.01429925
1,1,2015,13,0.01431875
1,1,2016,13,0.01661075
1,1,2017,13,0.0179445
1,1,2018,13,0.01784375
1,1,2019,13,0.01947225
1,1,2020,13,0.01239975
1,1,2021,13,0.013017
1,1,2022,13,0.013418
1,1,2023,13,0.0213295
1,1,1952,14,7.29999999999897e-05
1,1,1953,14,0.000230249999999987
1,1,1954,14,0.00126349999999997
1,1,1955,14,0.00069874999999997
1,1,1956,14,0.000404749999999982
1,1,1957,14,0.000633499999999981
1,1,1958,14,0.00140849999999998
1,1,1959,14,0.000976749999999971
1,1,1960,14,0.000856499999999982
1,1,1961,14,0.00111424999999998
1,1,1962,14,0.00321399999999999
1,1,1963,14,0.00332024999999997
1,1,1964,14,0.00222049999999999
1,1,1965,14,0.00579924999999998
1,1,1966,14,0.00546874999999997
1,1,1967,14,0.00390174999999998
1,1,1968,14,0.00800524999999999
1,1,1969,14,0.00521674999999999
1,1,1970,14,0.00559624999999997
1,1,1971,14,0.00901374999999999
1,1,1972,14,0.0101045
1,1,1973,14,0.0083905
1,1,1974,14,0.0106145
1,1,1975,14,0.00500624999999999
1,1,1976,14,0.00874724999999998
1,1,1977,14,0.00188149999999998
1,1,1978,14,0.00418949999999998
1,1,1979,14,0.00573425
1,1,1980,14,0.00709725
1,1,1981,14,0.00805199999999998
1,1,1982,14,0.00908575
1,1,1983,14,0.00609499999999999
1,1,1984,14,0.00692124999999999
1,1,1985,14,0.00893374999999999
1,1,1986,14,0.00745524999999997
1,1,1987,14,0.00793874999999999
1,1,1988,14,0.0109025
1,1,1989,14,0.01152775
1,1,1990,14,0.00905399999999998
1,1,1991,14,0.00798525
1,1,1992,14,0.0103905
1,1,1993,14,0.00820474999999998
1,1,1994,14,0.00875774999999998
1,1,1995,14,0.00624449999999999
1,1,1996,14,0.01141325
1,1,1997,14,0.021898
1,1,1998,14,0.02440125
1,1,1999,14,0.0265625
1,1,2000,14,0.026614
1,1,2001,14,0.026402
1,1,2002,14,0.027958
1,1,2003,14,0.023105
1,1,2004,14,0.02148075
1,1,2005,14,0.0189995
1,1,2006,14,0.01257225
1,1,2007,14,0.011824
1,1,2008,14,0.01223575
1,1,2009,14,0.01119475
1,1,2010,14,0.011723
1,1,2011,14,0.01236375
1,1,2012,14,0.0132645
1,1,2013,14,0.01250175
1,1,2014,14,0.0133055
1,1,2015,14,0.013399
1,1,2016,14,0.01559825
1,1,2017,14,0.01676325
1,1,2018,14,0.01661975
1,1,2019,14,0.0181095
1,1,2020,14,0.0116085
1,1,2021,14,0.01225525
1,1,2022,14,0.01246675
1,1,2023,14,0.019838
1,1,1952,15,6.77499999999776e-05
1,1,1953,15,0.000216250000000001
1,1,1954,15,0.001194
1,1,1955,15,0.000660749999999988
1,1,1956,15,0.00038125
1,1,1957,15,0.000596749999999979
1,1,1958,15,0.001331
1,1,1959,15,0.00092399999999998
1,1,1960,15,0.000810249999999985
1,1,1961,15,0.00104674999999999
1,1,1962,15,0.003081
1,1,1963,15,0.00316174999999999
1,1,1964,15,0.00212324999999999
1,1,1965,15,0.00550200000000001
1,1,1966,15,0.00517524999999999
1,1,1967,15,0.00370799999999999
1,1,1968,15,0.00757849999999999
1,1,1969,15,0.00494649999999999
1,1,1970,15,0.00531399999999999
1,1,1971,15,0.00855875
1,1,1972,15,0.0096485
1,1,1973,15,0.00792874999999998
1,1,1974,15,0.01007825
1,1,1975,15,0.00473274999999998
1,1,1976,15,0.00828699999999999
1,1,1977,15,0.00177125
1,1,1978,15,0.00396249999999998
1,1,1979,15,0.00541149999999999
1,1,1980,15,0.00670699999999999
1,1,1981,15,0.00759650000000001
1,1,1982,15,0.00859024999999999
1,1,1983,15,0.00575575
1,1,1984,15,0.00654649999999998
1,1,1985,15,0.00844524999999999
1,1,1986,15,0.00705749999999999
1,1,1987,15,0.00752799999999998
1,1,1988,15,0.01032425
1,1,1989,15,0.011004
1,1,1990,15,0.00867925
1,1,1991,15,0.00760775
1,1,1992,15,0.00990349999999998
1,1,1993,15,0.00782224999999998
1,1,1994,15,0.00827700000000001
1,1,1995,15,0.00589899999999999
1,1,1996,15,0.0108025
1,1,1997,15,0.02080125
1,1,1998,15,0.02320725
1,1,1999,15,0.02531175
1,1,2000,15,0.02530975
1,1,2001,15,0.0251475
1,1,2002,15,0.02654725
1,1,2003,15,0.0218525
1,1,2004,15,0.020343
1,1,2005,15,0.017976
1,1,2006,15,0.01187525
1,1,2007,15,0.01117325
1,1,2008,15,0.01156775
1,1,2009,15,0.0105665
1,1,2010,15,0.0110815
1,1,2011,15,0.01168325
1,1,2012,15,0.01254575
1,1,2013,15,0.01185175
1,1,2014,15,0.01260625
1,1,2015,15,0.01275575
1,1,2016,15,0.0148915
1,1,2017,15,0.0159385
1,1,2018,15,0.01575925
1,1,2019,15,0.01715375
1,1,2020,15,0.01105475
1,1,2021,15,0.01172225
1,1,2022,15,0.01180075
1,1,2023,15,0.018793
1,1,1952,16,6.34999999999941e-05
1,1,1953,16,0.000205250000000018
1,1,1954,16,0.00114375
1,1,1955,16,0.000633750000000016
1,1,1956,16,0.00036425000000001
1,1,1957,16,0.000569500000000001
1,1,1958,16,0.00127550000000001
1,1,1959,16,0.000886500000000012
1,1,1960,16,0.000777250000000007
1,1,1961,16,0.000997999999999999
1,1,1962,16,0.00298675000000001
1,1,1963,16,0.00305075000000002
1,1,1964,16,0.002055
1,1,1965,16,0.00529500000000002
1,1,1966,16,0.00497125000000001
1,1,1967,16,0.00357400000000002
1,1,1968,16,0.00728400000000001
1,1,1969,16,0.00475975000000001
1,1,1970,16,0.00511775
1,1,1971,16,0.00824350000000001
1,1,1972,16,0.00933550000000002
1,1,1973,16,0.00761050000000002
1,1,1974,16,0.00970875000000002
1,1,1975,16,0.00454525
1,1,1976,16,0.00796850000000002
1,1,1977,16,0.00169375000000002
1,1,1978,16,0.00380550000000002
1,1,1979,16,0.00518650000000001
1,1,1980,16,0.00643375000000002
1,1,1981,16,0.00727675
1,1,1982,16,0.00824650000000002
1,1,1983,16,0.00552200000000003
1,1,1984,16,0.00628500000000001
1,1,1985,16,0.00810725000000001
1,1,1986,16,0.00678300000000001
1,1,1987,16,0.007246
1,1,1988,16,0.00992925
1,1,1989,16,0.01064475
1,1,1990,16,0.00841900000000001
1,1,1991,16,0.00734950000000001
1,1,1992,16,0.009573
1,1,1993,16,0.00756200000000001
1,1,1994,16,0.00795050000000003
1,1,1995,16,0.00566325000000001
1,1,1996,16,0.010385
1,1,1997,16,0.02005225
1,1,1998,16,0.0223935
1,1,1999,16,0.02445375
1,1,2000,16,0.02442075
1,1,2001,16,0.0242855
1,1,2002,16,0.02558575
1,1,2003,16,0.020999
1,1,2004,16,0.0195675
1,1,2005,16,0.0172775
1,1,2006,16,0.011402
1,1,2007,16,0.010731
1,1,2008,16,0.011109
1,1,2009,16,0.010132
1,1,2010,16,0.01063525
1,1,2011,16,0.01120225
1,1,2012,16,0.01204525
1,1,2013,16,0.0113975
1,1,2014,16,0.0121265
1,1,2015,16,0.01231075
1,1,2016,16,0.01440575
1,1,2017,16,0.015371
1,1,2018,16,0.01516525
1,1,2019,16,0.0164985
1,1,2020,16,0.01067725
1,1,2021,16,0.01135625
1,1,2022,16,0.01134225
1,1,2023,16,0.01808075
1,1,1952,17,6.00000000000045e-05
1,1,1953,17,0.00019725000000001
1,1,1954,17,0.001106
1,1,1955,17,0.000613499999999989
1,1,1956,17,0.000351500000000005
1,1,1957,17,0.000549250000000001
1,1,1958,17,0.00123375000000001
1,1,1959,17,0.000858999999999999
1,1,1960,17,0.000752499999999989
1,1,1961,17,0.00096075000000001
1,1,1962,17,0.00291649999999999
1,1,1963,17,0.00296825000000001
1,1,1964,17,0.00200475
1,1,1965,17,0.00514149999999999
1,1,1966,17,0.00482025
1,1,1967,17,0.00347425000000001
1,1,1968,17,0.00706599999999999
1,1,1969,17,0.00462124999999999
1,1,1970,17,0.00497225000000001
1,1,1971,17,0.00800925
1,1,1972,17,0.00910450000000002
1,1,1973,17,0.00737474999999999
1,1,1974,17,0.00943574999999999
1,1,1975,17,0.00440649999999998
1,1,1976,17,0.0077325
1,1,1977,17,0.00163525
1,1,1978,17,0.00368874999999999
1,1,1979,17,0.00501874999999999
1,1,1980,17,0.00622975000000001
1,1,1981,17,0.0070375
1,1,1982,17,0.00799149999999998
1,1,1983,17,0.00534849999999998
1,1,1984,17,0.0060905
1,1,1985,17,0.00785574999999999
1,1,1986,17,0.00657975
1,1,1987,17,0.0070375
1,1,1988,17,0.00963700000000001
1,1,1989,17,0.01037925
1,1,1990,17,0.00822599999999998
1,1,1991,17,0.007159
1,1,1992,17,0.00932875
1,1,1993,17,0.00736924999999999
1,1,1994,17,0.00770925
1,1,1995,17,0.00548899999999999
1,1,1996,17,0.01007675
1,1,1997,17,0.019499
1,1,1998,17,0.021793
1,1,1999,17,0.0238195
1,1,2000,17,0.0237635
1,1,2001,17,0.02364725
1,1,2002,17,0.02487575
1,1,2003,17,0.0203675
1,1,2004,17,0.01899525
1,1,2005,17,0.01676075
1,1,2006,17,0.0110525
1,1,2007,17,0.01040375
1,1,2008,17,0.0107695
1,1,2009,17,0.00980875
1,1,2010,17,0.010302
1,1,2011,17,0.0108395
1,1,2012,17,0.0116705
1,1,2013,17,0.01105725
1,1,2014,17,0.01176975
1,1,2015,17,0.01197975
1,1,2016,17,0.01404575
1,1,2017,17,0.01495025
1,1,2018,17,0.014723
1,1,2019,17,0.0160125
1,1,2020,17,0.01039825
1,1,2021,17,0.011085
1,1,2022,17,0.0110015
1,1,2023,17,0.0175545
1,1,1952,18,5.77500000000231e-05
1,1,1953,18,0.000190750000000017
1,1,1954,18,0.00107725
1,1,1955,18,0.000598750000000009
1,1,1956,18,0.000341750000000002
1,1,1957,18,0.000533250000000013
1,1,1958,18,0.00120225000000002
1,1,1959,18,0.00083850000000002
1,1,1960,18,0.00073425000000002
1,1,1961,18,0.000932000000000016
1,1,1962,18,0.00286375
1,1,1963,18,0.00290599999999999
1,1,1964,18,0.00196675000000002
1,1,1965,18,0.00502575
1,1,1966,18,0.0047065
1,1,1967,18,0.00339925000000002
1,1,1968,18,0.00690175000000001
1,1,1969,18,0.00451750000000001
1,1,1970,18,0.00486325000000001
1,1,1971,18,0.00783325000000001
1,1,1972,18,0.00893125
1,1,1973,18,0.00719724999999999
1,1,1974,18,0.00923099999999999
1,1,1975,18,0.00430249999999999
1,1,1976,18,0.00755525000000001
1,1,1977,18,0.00159125000000002
1,1,1978,18,0.00360075000000001
1,1,1979,18,0.00489175
1,1,1980,18,0.00607550000000001
1,1,1981,18,0.006856
1,1,1982,18,0.00779925000000001
1,1,1983,18,0.005218
1,1,1984,18,0.00594349999999999
1,1,1985,18,0.00766650000000002
1,1,1986,18,0.00642675000000001
1,1,1987,18,0.00688149999999998
1,1,1988,18,0.00941725000000002
1,1,1989,18,0.01017975
1,1,1990,18,0.008081
1,1,1991,18,0.00701650000000001
1,1,1992,18,0.0091465
1,1,1993,18,0.00722475
1,1,1994,18,0.00752775
1,1,1995,18,0.005358
1,1,1996,18,0.00984574999999999
1,1,1997,18,0.01908425
1,1,1998,18,0.021343
1,1,1999,18,0.02334275
1,1,2000,18,0.02327075
1,1,2001,18,0.02316725
1,1,2002,18,0.024343
1,1,2003,18,0.01989325
1,1,2004,18,0.018566
1,1,2005,18,0.016373
1,1,2006,18,0.0107905
1,1,2007,18,0.0101585
1,1,2008,18,0.010514
1,1,2009,18,0.00956499999999999
1,1,2010,18,0.01005
1,1,2011,18,0.0105635
1,1,2012,18,0.01138625
1,1,2013,18,0.01079925
1,1,2014,18,0.011501
1,1,2015,18,0.01172975
1,1,2016,18,0.01377475
1,1,2017,18,0.01463375
1,1,2018,18,0.014389
1,1,2019,18,0.01564675
1,1,2020,18,0.0101885
1,1,2021,18,0.01088075
1,1,2022,18,0.010745
1,1,2023,18,0.017159
1,1,1952,19,5.39999999999985e-05
1,1,1953,19,0.000181249999999994
1,1,1954,19,0.00103449999999999
1,1,1955,19,0.000576749999999987
1,1,1956,19,0.000327499999999981
1,1,1957,19,0.000509750000000003
1,1,1958,19,0.00115525
1,1,1959,19,0.000807749999999996
1,1,1960,19,0.000706749999999978
1,1,1961,19,0.00088924999999998
1,1,1962,19,0.00278475
1,1,1963,19,0.00281399999999998
1,1,1964,19,0.00191074999999999
1,1,1965,19,0.00485625000000001
1,1,1966,19,0.00453924999999999
1,1,1967,19,0.00328924999999999
1,1,1968,19,0.00666125000000001
1,1,1969,19,0.00436449999999999
1,1,1970,19,0.00470299999999998
1,1,1971,19,0.00757449999999998
1,1,1972,19,0.00867825
1,1,1973,19,0.006937
1,1,1974,19,0.00893099999999999
1,1,1975,19,0.00415024999999999
1,1,1976,19,0.00729525
1,1,1977,19,0.001526
1,1,1978,19,0.00347175
1,1,1979,19,0.0047045
1,1,1980,19,0.00584750000000001
1,1,1981,19,0.00658675
1,1,1982,19,0.00751674999999999
1,1,1983,19,0.00502649999999999
1,1,1984,19,0.00572699999999998
1,1,1985,19,0.00738824999999999
1,1,1986,19,0.00620274999999998
1,1,1987,19,0.00665274999999999
1,1,1988,19,0.00909599999999999
1,1,1989,19,0.00988749999999999
1,1,1990,19,0.00786775000000001
1,1,1991,19,0.00680799999999998
1,1,1992,19,0.00888049999999999
1,1,1993,19,0.00701325
1,1,1994,19,0.00726350000000001
1,1,1995,19,0.005167
1,1,1996,19,0.00950774999999998
1,1,1997,19,0.01847825
1,1,1998,19,0.02068575
1,1,1999,19,0.02264525
1,1,2000,19,0.0225495
1,1,2001,19,0.022464
1,1,2002,19,0.023565
1,1,2003,19,0.01919825
1,1,2004,19,0.01793975
1,1,2005,19,0.0158055
1,1,2006,19,0.0104075
1,1,2007,19,0.00979949999999999
1,1,2008,19,0.01014
1,1,2009,19,0.00920575000000001
1,1,2010,19,0.00967699999999999
1,1,2011,19,0.010151
1,1,2012,19,0.01096475
1,1,2013,19,0.01041675
1,1,2014,19,0.011106
1,1,2015,19,0.0113615
1,1,2016,19,0.01337725
1,1,2017,19,0.01416875
1,1,2018,19,0.01389725
1,1,2019,19,0.01510975
1,1,2020,19,0.00988174999999999
1,1,2021,19,0.0105815
1,1,2022,19,0.01036725
1,1,2023,19,0.01658025
1,2,1952,0,9.40000000000385e-05
1,2,1953,0,0.000150000000000095
1,2,1954,0,0.00073925000000008
1,2,1955,0,0.000201000000000118
1,2,1956,0,0.000218250000000086
1,2,1957,0,0.00056350000000005
1,2,1958,0,0.000689250000000086
1,2,1959,0,0.000382250000000028
1,2,1960,0,0.000390000000000112
1,2,1961,0,0.000758250000000071
1,2,1962,0,0.000822500000000059
1,2,1963,0,0.0010102500000001
1,2,1964,0,0.000503750000000025
1,2,1965,0,0.00154325000000011
1,2,1966,0,0.00145100000000009
1,2,1967,0,0.000908250000000055
1,2,1968,0,0.001695
1,2,1969,0,0.00103025000000012
1,2,1970,0,0.00160400000000005
1,2,1971,0,0.00227200000000005
1,2,1972,0,0.00166875000000011
1,2,1973,0,0.00161825000000004
1,2,1974,0,0.00245050000000013
1,2,1975,0,0.00101700000000005
1,2,1976,0,0.00220350000000002
1,2,1977,0,0.000605750000000072
1,2,1978,0,0.00106050000000013
1,2,1979,0,0.00170025000000007
1,2,1980,0,0.00263000000000002
1,2,1981,0,0.00286200000000014
1,2,1982,0,0.00258500000000006
1,2,1983,0,0.00124675000000007
1,2,1984,0,0.0023557500000001
1,2,1985,0,0.00219725000000004
1,2,1986,0,0.00142200000000003
1,2,1987,0,0.00157150000000006
1,2,1988,0,0.0016830000000001
1,2,1989,0,0.00178800000000012
1,2,1990,0,0.00194775000000003
1,2,1991,0,0.00106275000000011
1,2,1992,0,0.00105225000000009
1,2,1993,0,0.000901250000000076
1,2,1994,0,0.00108625000000007
1,2,1995,0,0.000806000000000084
1,2,1996,0,0.00194050000000012
1,2,1997,0,0.00389375000000003
1,2,1998,0,0.0042120000000001
1,2,1999,0,0.00520825000000003
1,2,2000,0,0.0045932500000001
1,2,2001,0,0.00544000000000011
1,2,2002,0,0.00527275000000005
1,2,2003,0,0.00388450000000007
1,2,2004,0,0.00385275000000007
1,2,2005,0,0.00390774999999999
1,2,2006,0,0.00235400000000008
1,2,2007,0,0.00227400000000011
1,2,2008,0,0.0028935000000001
1,2,2009,0,0.00310600000000005
1,2,2010,0,0.00343175000000007
1,2,2011,0,0.00510200000000005
1,2,2012,0,0.00367250000000008
1,2,2013,0,0.00376500000000002
1,2,2014,0,0.00276325000000011
1,2,2015,0,0.00327525000000006
1,2,2016,0,0.00320900000000002
1,2,2017,0,0.00384424999999999
1,2,2018,0,0.0040102500000001
1,2,2019,0,0.00329225000000011
1,2,2020,0,0.00197900000000006
1,2,2021,0,0.00214500000000006
1,2,2022,0,0.00307200000000007
1,2,2023,0,0.00337250000000011
1,2,1952,1,0.000335499999999989
1,2,1953,1,0.000749249999999979
1,2,1954,1,0.00367424999999999
1,2,1955,1,0.00171149999999998
1,2,1956,1,0.001168
1,2,1957,1,0.00220549999999997
1,2,1958,1,0.003969
1,2,1959,1,0.00253425000000002
1,2,1960,1,0.00232274999999998
1,2,1961,1,0.00368750000000001
1,2,1962,1,0.0062835
1,2,1963,1,0.007351
1,2,1964,1,0.00435950000000002
1,2,1965,1,0.01340125
1,2,1966,1,0.012876
1,2,1967,1,0.00843450000000001
1,2,1968,1,0.01791725
1,2,1969,1,0.011155
1,2,1970,1,0.01270675
1,2,1971,1,0.01992625
1,2,1972,1,0.01874475
1,2,1973,1,0.0179995
1,2,1974,1,0.02261975
1,2,1975,1,0.010869
1,2,1976,1,0.02009775
1,2,1977,1,0.00466850000000002
1,2,1978,1,0.00937850000000001
1,2,1979,1,0.01369525
1,2,1980,1,0.01788025
1,2,1981,1,0.0200355
1,2,1982,1,0.02108975
1,2,1983,1,0.01330375
1,2,1984,1,0.017051
1,2,1985,1,0.0207985
1,2,1986,1,0.0161195
1,2,1987,1,0.016689
1,2,1988,1,0.02179325
1,2,1989,1,0.020938
1,2,1990,1,0.016788
1,2,1991,1,0.01498275
1,2,1992,1,0.017927
1,2,1993,1,0.013765
1,2,1994,1,0.01682575
1,2,1995,1,0.01226
1,2,1996,1,0.02285825
1,2,1997,1,0.041221
1,2,1998,1,0.0435705
1,2,1999,1,0.0482605
1,2,2000,1,0.046366
1,2,2001,1,0.04832125
1,2,2002,1,0.05022375
1,2,2003,1,0.04232125
1,2,2004,1,0.0409505
1,2,2005,1,0.03664025
1,2,2006,1,0.0231045
1,2,2007,1,0.021996
1,2,2008,1,0.02491475
1,2,2009,1,0.0247155
1,2,2010,1,0.02583075
1,2,2011,1,0.030517
1,2,2012,1,0.02831725
1,2,2013,1,0.0270535
1,2,2014,1,0.02518175
1,2,2015,1,0.02586025
1,2,2016,1,0.0271775
1,2,2017,1,0.031566
1,2,2018,1,0.0326875
1,2,2019,1,0.03427025
1,2,2020,1,0.01938225
1,2,2021,1,0.019971
1,2,2022,1,0.02532325
1,2,2023,1,0.036023
1,2,1952,2,0.000472250000000007
1,2,1953,2,0.00108649999999999
1,2,1954,2,0.00488775000000002
1,2,1955,2,0.00238949999999999
1,2,1956,2,0.00162974999999999
1,2,1957,2,0.00286550000000002
1,2,1958,2,0.00531074999999998
1,2,1959,2,0.00340800000000002
1,2,1960,2,0.00307825
1,2,1961,2,0.00506449999999997
1,2,1962,2,0.00902675000000003
1,2,1963,2,0.0102275
1,2,1964,2,0.0062605
1,2,1965,2,0.0184565
1,2,1966,2,0.017991
1,2,1967,2,0.01194275
1,2,1968,2,0.025416
1,2,1969,2,0.016228
1,2,1970,2,0.017401
1,2,1971,2,0.02804075
1,2,1972,2,0.027238
1,2,1973,2,0.0270005
1,2,1974,2,0.031878
1,2,1975,2,0.01592025
1,2,1976,2,0.02779775
1,2,1977,2,0.00702474999999997
1,2,1978,2,0.0137695
1,2,1979,2,0.02003375
1,2,1980,2,0.02495025
1,2,1981,2,0.029269
1,2,1982,2,0.03013375
1,2,1983,2,0.0199885
1,2,1984,2,0.02363025
1,2,1985,2,0.029659
1,2,1986,2,0.02363725
1,2,1987,2,0.02409025
1,2,1988,2,0.03335825
1,2,1989,2,0.03139025
1,2,1990,2,0.023879
1,2,1991,2,0.0220585
1,2,1992,2,0.027805
1,2,1993,2,0.02218275
1,2,1994,2,0.02696225
1,2,1995,2,0.019452
1,2,1996,2,0.03466125
1,2,1997,2,0.06285275
1,2,1998,2,0.06776175
1,2,1999,2,0.07333325
1,2,2000,2,0.07408675
1,2,2001,2,0.073943
1,2,2002,2,0.07959
1,2,2003,2,0.069738
1,2,2004,2,0.063795
1,2,2005,2,0.0576375
1,2,2006,2,0.0382225
1,2,2007,2,0.03605225
1,2,2008,2,0.0384315
1,2,2009,2,0.037481
1,2,2010,2,0.03946875
1,2,2011,2,0.045549
1,2,2012,2,0.04465425
1,2,2013,2,0.04129925
1,2,2014,2,0.0407345
1,2,2015,2,0.03949
1,2,2016,2,0.04243575
1,2,2017,2,0.04889725
1,2,2018,2,0.051658
1,2,2019,2,0.0551055
1,2,2020,2,0.03167975
1,2,2021,2,0.03198375
1,2,2022,2,0.03931275
1,2,2023,2,0.05885325
1,2,1952,3,0.000483000000000011
1,2,1953,3,0.00114349999999996
1,2,1954,3,0.00501399999999996
1,2,1955,3,0.00246999999999997
1,2,1956,3,0.00169399999999997
1,2,1957,3,0.00290400000000002
1,2,1958,3,0.00542175
1,2,1959,3,0.00347775
1,2,1960,3,0.00315424999999997
1,2,1961,3,0.00516675
1,2,1962,3,0.0095325
1,2,1963,3,0.0105715
1,2,1964,3,0.00654325
1,2,1965,3,0.01891025
1,2,1966,3,0.01841825
1,2,1967,3,0.0123045
1,2,1968,3,0.026181
1,2,1969,3,0.016805
1,2,1970,3,0.01782175
1,2,1971,3,0.028846
1,2,1972,3,0.02833825
1,2,1973,3,0.0280355
1,2,1974,3,0.0327995
1,2,1975,3,0.016355
1,2,1976,3,0.028457
1,2,1977,3,0.00731725
1,2,1978,3,0.0142305
1,2,1979,3,0.02076275
1,2,1980,3,0.025582
1,2,1981,3,0.03031075
1,2,1982,3,0.0310155
1,2,1983,3,0.02068875
1,2,1984,3,0.024133
1,2,1985,3,0.0304435
1,2,1986,3,0.0244165
1,2,1987,3,0.02477825
1,2,1988,3,0.0345515
1,2,1989,3,0.0327915
1,2,1990,3,0.0249425
1,2,1991,3,0.02288625
1,2,1992,3,0.02902125
1,2,1993,3,0.023314
1,2,1994,3,0.02799225
1,2,1995,3,0.0202285
1,2,1996,3,0.03589425
1,2,1997,3,0.065443
1,2,1998,3,0.070924
1,2,1999,3,0.0768595
1,2,2000,3,0.07798475
1,2,2001,3,0.0776505
1,2,2002,3,0.0834975
1,2,2003,3,0.0734355
1,2,2004,3,0.066446
1,2,2005,3,0.06019625
1,2,2006,3,0.04006025
1,2,2007,3,0.0377955
1,2,2008,3,0.04002025
1,2,2009,3,0.03896875
1,2,2010,3,0.041298
1,2,2011,3,0.04758875
1,2,2012,3,0.04707275
1,2,2013,3,0.04334625
1,2,2014,3,0.04299225
1,2,2015,3,0.04150875
1,2,2016,3,0.044787
1,2,2017,3,0.0513015
1,2,2018,3,0.0542825
1,2,2019,3,0.057884
1,2,2020,3,0.03353075
1,2,2021,3,0.033983
1,2,2022,3,0.0410775
1,2,2023,3,0.06182525
1,2,1952,4,0.000448499999999963
1,2,1953,4,0.00109624999999997
1,2,1954,4,0.00488374999999996
1,2,1955,4,0.00244049999999996
1,2,1956,4,0.00164524999999999
1,2,1957,4,0.00277850000000002
1,2,1958,4,0.00529025
1,2,1959,4,0.00342175
1,2,1960,4,0.00309775000000001
1,2,1961,4,0.00493974999999997
1,2,1962,4,0.00947324999999999
1,2,1963,4,0.01047525
1,2,1964,4,0.00651749999999995
1,2,1965,4,0.01876025
1,2,1966,4,0.0182315
1,2,1967,4,0.0122255
1,2,1968,4,0.0260485
1,2,1969,4,0.016706
1,2,1970,4,0.01772325
1,2,1971,4,0.0286425
1,2,1972,4,0.0284595
1,2,1973,4,0.02784
1,2,1974,4,0.03275225
1,2,1975,4,0.01624975
1,2,1976,4,0.02829325
1,2,1977,4,0.00715049999999995
1,2,1978,4,0.01406825
1,2,1979,4,0.02043475
1,2,1980,4,0.0251365
1,2,1981,4,0.02966125
1,2,1982,4,0.03068425
1,2,1983,4,0.020485
1,2,1984,4,0.023775
1,2,1985,4,0.030114
1,2,1986,4,0.024247
1,2,1987,4,0.024711
